0xa51a6f181d7bde6f4fc445ff844fa9329616c01a,12075.74549
0x6bc8484c66dd60dbc9dc0ddbc46e576442afa599,7679.139169
0x187fad03e2483440a0abfed5d18d5e96f36d76cc,1858.441252
0xb9f47c844de01c00026687b80bb1443327e17446,1255.353914
0xc5d1163209346c9a538566f706c6bc8ad68c2fdc,1172.152672
0x894d774a293f8aa3d23d67815d4cadb5319c1094,1029.267455
0x96229bd2d8d33b33ddde4fc9503c9ad6e8509e40,732.5306897
0xed6c6dcd925874dc73516f790014168dff1ffc68,729.581769
0x3880be907b7ce5278ce527c56ee10e54e66f2ee4,623.8678138
0xd674d9dbea02b7457408ed2cd21051498ec8d13c,606.7765345
0x460918d8d1475cdb8e0f3480450f0218e6996c99,561.7162931
0x681ffbeb36578164d468e427456ddf9cb98cbb2c,537.8736724
0xa2b91a5aac07535ce39a7bfac123c96f2368f6cc,537.5804621
0x6f2399fb16d62170e14d1a6f2c4706cca4e16596,525.8832103
0xaba99ef8932a9b55337e825566fcfe0dfdf32ab5,365.895431
0x5882aa5d97391af0889dd4d16c3194e96a7abe00,353.8178103
0x66f6408146a7d83c425ff0b9d6880b8071de3048,338.3483448
0x89a3eedd7d92dbe48946f0eb6dce759a64840471,296.9963724
0xd9e2a3b80a30cb48eef4dcb4aa8b583182a16b4b,284.1571379
0x6f8b82d2838790270b45d46657f0d75d6aece59d,255.5156966
0x11da26f91b37da086b214901e499c9555caded29,215.5365931
0xa784b5156a361ac5b5226f8083faccc89e8a361f,182.1742069
0x6f8bedc12997cbb2cefd4a84907568255e138753,176.4615276
0xbed589682a6a89e88a8555e38db0e766f5f42c46,170.6896552
0x6523474f7d873d5b20f0c2b29741b0e324b25eb1,162.5002172
0x3188990251ad1c0e54a3827dd457cdde2585d822,151.0405517
0x0661e91fd322acb242e0c59fbac6062714dba280,142.8509931
0xe3d115848183bf0b366a0efd59d57b670d9d37ba,141.8193897
0x944398325ae8b4971c5fd08255cfda66f59c7df8,140.3671276
0xb201d3f4a7f1a024a7137617085aff1c4ebbd180,138.7645276
0xd2476321e3c0d862cfa9647c1019d2eddc761c40,128.6040138
0xb34d0bfe6e941185e2f5cc9bbc2e21656905754e,119.6737759
0xe0ca9b1bd181e5007ae58a131049a002877626e7,102.5907103
0x0d5ef14c643ac844fd2e09d705a7dce3f716749a,95.39801034
0x50a75bef84d38a7a2d336e6d1f51fc1bc85b6d69,92.5609931
0xb3bbffb97114d79df7bd45808078a56053e34586,86.9002069
0x793d6260fa382a26ac6ab5fb6f9aa96f1f95b23b,86.30412069
0x73093eba3f4f4d6534888720f3dd88f0fc4ec486,81.9505069
0x2b7645122c1e6821f919d57038bca4260d3ade77,81.75235862
0x2439cc292333e197a181d3bfae669bb605d8a21a,72.76853103
0xcd10b32a0c41d25d83e84addafaad88e4410c528,71.51362069
0xd645e1cbf208f0a930572e0457826137089be5c6,64.26393793
0xe9db81a85fdc1f28239bdca8d3054ad39f44a8d5,60.51334828
0x7c2ac71cc255c3e29a35162f5d0547472dc2644c,55.45664138
0xc9e8b50e12474e9af5bc7a44d52144437f1da598,53.33868276
0x8560293f8d0583118cc1386133d307ace5acc8b6,52.99725517
0x5368e0e3761d6123545c21c2073661a153c060a2,47.83812759
0x73ccad884e29ef092a7e8b3e943b91fb3881a7d9,45.96171379
0x363f2780b4d2bbe81f1b4d115c6380677580fdab,45.14297931
0xdbf4a4874e5bf633d8628e5272f9965ec1ee4dd9,43.41746207
0xc29dac18bf481c1615caebea293b84c15b383828,41.30025517
0xb1edbd8f84803bab48b3aa073e5c0dea2fb1471f,40.67041034
